player_name,player_slug,cap_hit,team
"Zamula, Yegor",yegor-zamula,1700000.0,PHI
"Juulsen, Noah",noah-juulsen,900000.0,PHI
"Gilbert, Dennis",dennis-gilbert,875000.0,PHI
"Ginning, Adam",adam-ginning,787500.0,PHI
"Vladar, Dan",dan-vladar,3350000.0,PHI
"Ersson, Samuel",samuel-ersson,1450000.0,PHI
"Atkinson, Cam",cam-atkinson,1758333.0,PHI
"Hayes, Kevin",kevin-hayes,3571429.0,PHI
"Laughton, Scott",scott-laughton,1500000.0,PHI
"Dorwart, Karsen",karsen-dorwart,975000.0,PHI
"Bump, Alex",alex-bump,950000.0,PHI
"Luchanko, Jett",jett-luchanko,942500.0,PHI
"Rizzo, Massimo",massimo-rizzo,925000.0,PHI
"Kaplan, Devin",devin-kaplan,921667.0,PHI
"Gaucher, Jacob",jacob-gaucher,872500.0,PHI
"Robertson, Tucker",tucker-robertson,870000.0,PHI
"Barkey, Denver",denver-barkey,863333.0,PHI
"Gendron, Alexis",alexis-gendron,860000.0,PHI
"Tuomaala, Samu",samu-tuomaala,830833.0,PHI
"Eklind, Oscar",oscar-eklind,800000.0,PHI
"Richard, Anthony",anthony-richard,775000.0,PHI
"Pederson, Lane",lane-pederson,775000.0,PHI
"McDonald, Hunter",hunter-mcdonald,950000.0,PHI
"Andrae, Emil",emil-andrae,903333.0,PHI
"Gill, Spencer",spencer-gill,890833.0,PHI
"Bonk, Oliver",oliver-bonk,886666.0,PHI
"Murchison, Ty",ty-murchison,860000.0,PHI
"Samson, Ethan",ethan-samson,846667.0,PHI
"Grans, Helge",helge-grans,787500.0,PHI
"Kolosov, Alexei",alexei-kolosov,925000.0,PHI
"Bjarnason, Carson",carson-bjarnason,850000.0,PHI
"Crosby, Sidney",sidney-crosby,8700000.0,PIT
"Malkin, Evgeni",evgeni-malkin,6100000.0,PIT
"Rust, Bryan",bryan-rust,5125000.0,PIT
"Rakell, Rickard",rickard-rakell,5000000.0,PIT
"Hayes, Kevin",kevin-hayes,3571429.0,PIT
"Novak, Thomas",thomas-novak,3500000.0,PIT
"Mantha, Anthony",anthony-mantha,2500000.0,PIT
"Acciari, Noel",noel-acciari,2000000.0,PIT
"Lizotte, Blake",blake-lizotte,1850000.0,PIT
"Tomasino, Philip",philip-tomasino,1750000.0,PIT
"Brazeau, Justin",justin-brazeau,1500000.0,PIT
"Dewar, Connor",connor-dewar,1100000.0,PIT
"Kindel, Benjamin",benjamin-kindel,975000.0,PIT
"Hayes, Avery",avery-hayes,830000.0,PIT
"Koivunen, Ville",ville-koivunen,805833.0,PIT
"Fabbri, Robby",robby-fabbri,0.0,PIT
"Karlsson, Erik",erik-karlsson,10000000.0,PIT
"Letang, Kris",kris-letang,6100000.0,PIT
"Graves, Ryan",ryan-graves,4500000.0,PIT
"Dumba, Matt",matt-dumba,3750000.0,PIT
"Clifton, Connor",connor-clifton,3333333.0,PIT
"Wotherspoon, Parker",parker-wotherspoon,1000000.0,PIT
"Jones, Caleb",caleb-jones,900000.0,PIT
"Shea, Ryan",ryan-shea,900000.0,PIT
"Jarry, Tristan",tristan-jarry,5375000.0,PIT
"Silovs, Arturs",arturs-silovs,850000.0,PIT
"Heinen, Danton",danton-heinen,2250000.0,PIT
"Johnson, Jack",jack-johnson,916667.0,PIT
"Heinen, Danton",danton-heinen,2250000.0,PIT
"McGroarty, Rutger",rutger-mcgroarty,950000.0,PIT
"Broz, Tristan",tristan-broz,925000.0,PIT
"Fernström, Melvin",melvin-fernstrom,872500.0,PIT
"Ilyin, Mikhail Ye.",mikhail-ye-ilyin,851667.0,PIT
"Howe, Tanner",tanner-howe,845833.0,PIT
"Imama, Bokondji",bokondji-imama,775000.0,PIT
"Koppanen, Joona",joona-koppanen,775000.0,PIT
"Hallander, Filip",filip-hallander,775000.0,PIT
"Poulin, Samuel",samuel-poulin,775000.0,PIT
"Puustinen, Valtteri",valtteri-puustinen,775000.0,PIT
"Harvey-Pinard, Rafael",rafael-harvey-pinard,775000.0,PIT
"Ponomarev, Vasiliy",vasiliy-ponomarev,0.0,PIT
"Pickering, Owen",owen-pickering,886667.0,PIT
"Laatsch, Daniel",daniel-laatsch,860000.0,PIT
"Pietila, Chase",chase-pietila,860000.0,PIT
"Harding, Finn",finn-harding,855000.0,PIT
"Brunicke, Harrison",harrison-brunicke,845833.0,PIT
"Pieniniemi, Emil",emil-pieniniemi,806666.0,PIT
"Aho, Sebastian",sebastian-aho-1,775000.0,PIT
"Kemp, Philip",philip-kemp,775000.0,PIT
"Alexeyev, Alexander",alexander-alexeyev,775000.0,PIT
"St. Ivany, Jack",john-st-ivany,775000.0,PIT
"Blomqvist, Joel",joel-blomqvist,886667.0,PIT
"Murashov, Sergei",sergei-murashov,861110.0,PIT
"Larsson, Filip",filip-larsson,775000.0,PIT
"Lindberg, Filip",filip-lindberg,0.0,PIT
"Couture, Logan",logan-couture,8000000.0,SJS
"Toffoli, Tyler",tyler-toffoli,6000000.0,SJS
"Wennberg, Alexander",alexander-wennberg,5000000.0,SJS
"Goodrow, Barclay",barclay-goodrow,3641667.0,SJS
"Skinner, Jeff",jeff-skinner,3000000.0,SJS
"Gaudette, Adam",adam-gaudette,2000000.0,SJS
"Grundstrom, Carl",carl-grundstrom,1800000.0,SJS
"Reaves, Ryan",ryan-reaves,1350000.0,SJS
"Dellandrea, Ty",ty-dellandrea,1300000.0,SJS
"Kurashev, Philipp",philipp-kurashev,1200000.0,SJS
"Celebrini, Macklin",macklin-celebrini,975000.0,SJS
"Misa, Michael",michael-misa,975000.0,SJS
"Smith, Will",will-smith,950000.0,SJS
"Graf, Collin",collin-graf,941667.0,SJS
"Eklund, William",william-eklund,863333.0,SJS
"Orlov, Dmitry",dmitry-orlov,6500000.0,SJS
"Leddy, Nick",nick-leddy,4000000.0,SJS
"Klingberg, John",john-klingberg,4000000.0,SJS
"Ferraro, Mario",mario-ferraro,3250000.0,SJS
"Liljegren, Timothy",timothy-liljegren,3000000.0,SJS
"Desharnais, Vincent",vincent-desharnais,2000000.0,SJS
"Mukhamadullin, Shakir",shakir-mukhamadullin,1000000.0,SJS
"Price, Carey",carey-price,10500000.0,SJS
"Nedeljkovic, Alex",alex-nedeljkovic,2500000.0,SJS
"Askarov, Yaroslav",yaroslav-askarov,2000000.0,SJS
"Vlasic, Marc-Edouard",marc-edouard-vlasic,4666667.0,SJS
"Jones, Martin",martin-jones,1666667.0,SJS
"Knyzhov, Nicolai",nicolai-knyzhov,466667.0,SJS
"Karlsson, Erik",erik-karlsson,1500000.0,SJS
"Hertl, Tomas",tomas-hertl,1387500.0,SJS
"Lund, Cameron",cameron-lund,941667.0,SJS
"Chernyshov, Igor",igor-chernyshov,934167.0,SJS
"Bystedt, Filip",filip-bystedt,918333.0,SJS
"Musty, Quentin",quentin-musty,886666.0,SJS
"Halttunen, Kasper",kasper-halttunen,876666.0,SJS
"Cardwell, Ethan",ethan-cardwell,867500.0,SJS
"Olausson, Oskar",oskar-olausson,863334.0,SJS
"Ostapchuk, Zack",zack-ostapchuk,825000.0,SJS
"Afanasyev, Egor",egor-afanasyev,800000.0,SJS
"White, Colin",colin-white,775000.0,SJS
"Laberge, Samuel",samuel-laberge,775000.0,SJS
"Bowers, Shane",shane-bowers,775000.0,SJS
"Huntington, Jimmy",jimmy-huntington,775000.0,SJS
"Regenda, Pavol",pavol-regenda,775000.0,SJS
"Giles, Patrick",patrick-giles,775000.0,SJS
"Chmelevski, Alexander",alexander-chmelevski,0.0,SJS
"Kaut, Martin",martin-kaut,0.0,SJS
"Beck, Noah",noah-beck,975000.0,SJS
"Dickinson, Sam",sam-dickinson,942500.0,SJS
"Sahlin Wallenius, Leo",leo-sahlin-wallenius,940000.0,SJS
"Hävelid, Mattias",mattias-havelid,905000.0,SJS
"Cagnoni, Luca",luca-cagnoni,895000.0,SJS
"Guryev, Artem",artem-guryev,860000.0,SJS
"Furlong, Jake",jake-furlong,841666.0,SJS
"Carlsson, Lucas",lucas-carlsson,800000.0,SJS
"Thompson, Jack",jack-thompson,800000.0,SJS
"Clayton, Cole",cole-clayton,775000.0,SJS
"Carriere, Gabriel",gabriel-carriere,795000.0,SJS
"Skarek, Jakub",jakub-skarek,775000.0,SJS
"Beniers, Matthew",matthew-beniers,7142857.0,SEA
"Stephenson, Chandler",chandler-stephenson,6250000.0,SEA
"Schwartz, Jaden",jaden-schwartz,5500000.0,SEA
"McCann, Jared",jared-mccann,5000000.0,SEA
"Eberle, Jordan",jordan-eberle,4750000.0,SEA
"Kakko, Kaapo",kaapo-kakko,4525000.0,SEA
"Marchment, Mason",mason-marchment,4500000.0,SEA
"Tolvanen, Eeli",eeli-tolvanen,3475000.0,SEA
"Gaudreau, Frederick",frederick-gaudreau,2100000.0,SEA
"Kartye, Tye",tye-kartye,1250000.0,SEA
"Catton, Berkly",berkly-catton,942500.0,SEA
"Nyman, Jani",jani-nyman,891666.0,SEA
"Wright, Shane",shane-wright,886666.0,SEA
"Hayden, John",john-hayden,775000.0,SEA
"Dunn, Vince",vince-dunn,7350000.0,SEA
"Montour, Brandon",brandon-montour,7142857.0,SEA
"Larsson, Adam",adam-larsson,5250000.0,SEA
"Oleksiak, Jamie",jamie-oleksiak,4600000.0,SEA
"Lindgren, Ryan",ryan-lindgren,4500000.0,SEA
"Evans, Ryker",ryker-evans,2050000.0,SEA
"Mahura, Josh",josh-mahura,907500.0,SEA
"Fleury, Cale",cale-fleury,890000.0,SEA
"Grubauer, Philipp",philipp-grubauer,5900000.0,SEA
"Daccord, Joey",joel-daccord,5000000.0,SEA
"Veleno, Joseph",joseph-veleno,379167.0,SEA
"O'Brien, Jake",jake-obrien,975000.0,SEA
"Villeneuve, Nathan",nathan-villeneuve,940833.0,SEA
"Miettinen, Julius",julius-miettinen,940833.0,SEA
"Firkus, Jagger",jagger-firkus,891666.0,SEA
"Goyette, David",david-goyette,891666.0,SEA
"Rehkopf, Carson",carson-rehkopf,891666.0,SEA
"Fisker Molgaard, Oscar",oscar-fisker-molgaard,891666.0,SEA
"Sale, Eduard",eduard-sale,886666.0,SEA
"Morrison, Logan",logan-morrison,870000.0,SEA
"Loshko, Andrei",andrei-loshko,870000.0,SEA
"Roed, Lleyton",lleyton-roed,870000.0,SEA
"Winterton, Ryan",ryan-winterton,828333.0,SEA
"Melanson, Jacob",jacob-melanson,826111.0,SEA
"Avon, Jon-Randall",jon-randall-avon,800000.0,SEA
"McCormick, Max",max-mccormick,775000.0,SEA
"Stephens, Mitchell",mitchell-stephens,775000.0,SEA
"Meyers, Ben",ben-meyers,775000.0,SEA
"Jugnauth, Tyson",tyson-jugnauth,950000.0,SEA
"Dragicevic, Lukas",lukas-dragicevic,891666.0,SEA
"Ottavainen, Ville",ville-ottavainen,867500.0,SEA
"Hammell, Kaden",kaden-hammell,865833.0,SEA
"Nelson, Ty",ty-nelson,836667.0,SEA
"Price, Caden",caden-price,835556.0,SEA
"Seppala, Peetro",peetro-seppala,0.0,SEA
"Murray, Matt",matt-murray,1000000.0,SEA
"Kokko, Niklas",niklas-kokko,891666.0,SEA
"Ostman, Victor",victor-ostman,870000.0,SEA
"Saarinen, Kim",kim-saarinen,840000.0,SEA
"Kyrou, Jordan",jordan-kyrou,8125000.0,STL
"Thomas, Robert",robert-thomas,8125000.0,STL
"Buchnevich, Pavel",pavel-buchnevich,8000000.0,STL
"Schenn, Brayden",brayden-schenn,6500000.0,STL
"Suter, Pius",pius-suter,4125000.0,STL
"Neighbours, Jake",jake-neighbours,3750000.0,STL
"Joseph, Mathieu",mathieu-joseph,2950000.0,STL
"Holloway, Dylan",dylan-holloway,2290457.0,STL
"Texier, Alexandre",alexandre-texier,2100000.0,STL
"Bjugstad, Nick",nick-bjugstad,1750000.0,STL
"Toropchenko, Alexei",alexey-toropchenko,1700000.0,STL
"Sundqvist, Oskar",oskar-sundqvist,1500000.0,STL
"Snuggerud, Jimmy",jimmy-snuggerud,950000.0,STL
"Walker, Nathan",nathan-walker,775000.0,STL
"Lucic, Milan",milan-lucic,0.0,STL
"Faulk, Justin",justin-faulk,6500000.0,STL
"Krug, Torey",torey-krug,6500000.0,STL
"Parayko, Colton",colton-parayko,6500000.0,STL
"Broberg, Philip",philip-broberg,4580917.0,STL
"Fowler, Cam",cam-fowler,4000000.0,STL
"Tucker, Tyler",tyler-tucker,925000.0,STL
"Mailloux, Logan",logan-mailloux,875000.0,STL
"Kessel, Matthew",matthew-kessel,800000.0,STL
"Binnington, Jordan",jordan-binnington,6000000.0,STL
"Hofer, Joel",joel-hofer,3400000.0,STL
"Carbonneau, Justin",justin-carbonneau,975000.0,STL
"Stenberg, Otto",otto-stenberg,918333.0,STL
"Dvorský, Dalibor",dalibor-dvorsky,886666.0,STL
"Jecho, Adam",adam-jecho,872500.0,STL
"Kaskimäki, Aleksanteri",aleksanteri-kaskimaki,870000.0,STL
"Peterson, Dylan",dylan-peterson,867500.0,STL
"Robertsson, Simon",simon-robertsson,867500.0,STL
"Susuyev, Nikita",nikita-susuyev,855000.0,STL
"Dean, Zach",zach-dean,852500.0,STL
"Pekarcik, Juraj",juraj-pekarcik,838333.0,STL
"Stancl, Jakub",jakub-stancl,836111.0,STL
"Luff, Matt",matt-luff,775000.0,STL
"McGing, Hugh",hugh-mcging,775000.0,STL
"Alexandrov, Nikita",nikita-alexandrov,775000.0,STL
"Abramov, Mikhail",mikhail-abramov,0.0,STL
"Jiříček, Adam",adam-jiricek,942500.0,STL
"Fischer, Lukas",lukas-fischer,931667.0,STL
"Lindstein, Theo",theo-lindstein,918333.0,STL
"Johannesson, Samuel",samuel-johannesson,870000.0,STL
"Loof, Leo",leo-loof,867500.0,STL
"Buchinger, Michael",michael-buchinger,838333.0,STL
"Burns, Quinton",quinton-burns,838333.0,STL
"Gaudet, Marc-Andre",marc-andre-gaudet,802500.0,STL
"Skinner, Hunter",hunter-skinner,775000.0,STL
"Schueneman, Corey",corey-schueneman,775000.0,STL
"Ellis, Colten",colten-ellis,775000.0,STL
"Zherenko, Vadim",vadim-zherenko,775000.0,STL
"Cranley, Will",will-cranley,775000.0,STL
"Kucherov, Nikita",nikita-kucherov,9500000.0,TBL
"Point, Brayden",brayden-point,9500000.0,TBL
"Guentzel, Jake",jake-guentzel,9000000.0,TBL
"Hagel, Brandon",brandon-hagel,6500000.0,TBL
"Cirelli, Anthony",anthony-cirelli,6250000.0,TBL
"Bjorkstrand, Oliver",oliver-bjorkstrand,5400000.0,TBL
"Paul, Nick",nick-paul,3150000.0,TBL
"Gourde, Yanni",yanni-gourde,2333333.0,TBL
"Holmberg, Pontus",pontus-holmberg,1550000.0,TBL
"Goncalves, Gage",gage-goncalves,1200000.0,TBL
"Geekie, Conor",conor-geekie,886666.0,TBL
"Girgensons, Zemgus",zemgus-girgensons,850000.0,TBL
"Chaffee, Mitchell",mitchell-chaffee,800000.0,TBL
"Finley, Jack",jack-finley,775000.0,TBL
"Hedman, Victor",victor-hedman,8000000.0,TBL
"McDonagh, Ryan",ryan-mcdonagh,6750000.0,TBL
"Cernak, Erik",erik-cernak,5200000.0,TBL
"Moser, Janis Jérôme",janis-jerome-moser,3375000.0,TBL
"Raddysh, Darren",darren-raddysh,975000.0,TBL
"Lilleberg, Emil",emil-martinsen-lilleberg,800000.0,TBL
"Crozier, Maxwell",maxwell-crozier,775000.0,TBL
"Vasilevskiy, Andrei",andrei-vasilevskiy,9500000.0,TBL
"Johansson, Jonas",jonas-johansson,1250000.0,TBL
"Copley, Pheonix",pheonix-copley,775000.0,TBL
"O'Reilly, Sam",sam-oreilly,931945.0,TBL
"Czata, Ethan",ethan-czata,931667.0,TBL
"James, Dominic",dominic-james,910000.0,TBL
"Mercuri, Lucas",lucas-mercuri,896250.0,TBL
"Allard, Tristan",tristan-allard,872500.0,TBL
"Kurth, Connor",connor-kurth,870000.0,TBL
"Roelens, Milo",milo-roelens,870000.0,TBL
"Szturc, Gabriel",gabriel-szturc,870000.0,TBL
"Duke, Dylan",dylan-duke,867500.0,TBL
"Flinton, Robert",robert-flinton,867500.0,TBL
"Huuhtanen, Niko",niko-huuhtanen,867500.0,TBL
"Gauthier, Ethan",ethan-gauthier,833333.0,TBL
"Sabourin, Scott",scott-sabourin,775000.0,TBL
"Katchouk, Boris",boris-katchouk,775000.0,TBL
"Pelletier, Jakob",jakob-pelletier,775000.0,TBL
"Abruzzese, Nicholas",nicholas-abruzzese,775000.0,TBL
"Stachowiak, Wojciech",wojciech-stachowiak,775000.0,TBL
"Merela, Waltteri",waltteri-merela,0.0,TBL
"Gill, Dyllan",dyllan-gill,870000.0,TBL
"Groshev, Maxim",maxim-groshev,867500.0,TBL
"Schmidt, Roman",roman-schmidt,805833.0,TBL
"Santini, Steven",steven-santini,775000.0,TBL
"Lundmark, Simon",simon-lundmark,775000.0,TBL
"D'Astous, Charle-Edouard",charleedouard-dastous,775000.0,TBL
"Carlile, Declan",declan-carlile,775000.0,TBL
"Meneghin, Harrison",harrison-meneghin,872500.0,TBL
"Halverson, Brandon",brandon-halverson,775000.0,TBL
"Fanti, Ryan",ryan-fanti,775000.0,TBL
"Alnefelt, Hugo",hugo-alnefelt,0.0,TBL
"Matthews, Auston",auston-matthews,13250000.0,TOR
"Nylander, William",william-nylander,11500000.0,TOR
"Knies, Matthew",matthew-knies,7750000.0,TOR
"Tavares, John",john-tavares,4389280.0,TOR
"Domi, Max",max-domi,3750000.0,TOR
"Maccelli, Matias",matias-maccelli,3425000.0,TOR
"Joshua, Dakota",dakota-joshua,3250000.0,TOR
"Roy, Nicolas",nicolas-roy,3000000.0,TOR
"Jarnkrok, Calle",calle-jarnkrok,2100000.0,TOR
"Robertson, Nicholas",nicholas-robertson,1825000.0,TOR
"Laughton, Scott",scott-laughton,1500000.0,TOR
"Lorentz, Steven",steven-lorentz,1350000.0,TOR
"McMann, Bobby",bobby-mcmann,1350000.0,TOR
"Cowan, Easton",easton-cowan,873500.0,TOR
"Rielly, Morgan",morgan-rielly,7500000.0,TOR
"McCabe, Jake",jake-mccabe,4513102.0,TOR
"Tanev, Christopher",christopher-tanev,4500000.0,TOR
"Ekman-Larsson, Oliver",oliver-ekman-larsson,3500000.0,TOR
"Carlo, Brandon",brandon-carlo,3485000.0,TOR
"Benoit, Simon",simon-benoit,1350000.0,TOR
"Thrun, Henry",henry-thrun,1000000.0,TOR
"Rifai, Marshall",marshall-rifai,775000.0,TOR
"Woll, Joseph",joseph-woll,3666667.0,TOR
"Stolarz, Anthony",anthony-stolarz,2500000.0,TOR
"Hildeby, Dennis",dennis-hildeby,841667.0,TOR
"Reimer, James",james-reimer,0.0,TOR
"Kampf, David",david-kampf,2400000.0,TOR
"Benning, Matt",matt-benning,1250000.0,TOR
"Kampf, David",david-kampf,2400000.0,TOR
"Holinka, Miroslav",miroslav-holinka,918333.0,TOR
"Quillan, Jacob",jacob-quillan,875000.0,TOR
"Haymes, Luke",luke-haymes,875000.0,TOR
"Valis, Borya",borya-valis,872500.0,TOR
"Tverberg, Ryan",ryan-tverberg,851667.0,TOR
"Pezzetta, Michael",michael-pezzetta,812500.0,TOR
"Groulx, Bo",benoit-olivier-groulx,812500.0,TOR
"Kressler, Braeden",braeden-kressler,800556.0,TOR
"Boyd, Travis",travis-boyd,775000.0,TOR
"Lettieri, Vinni",vinni-lettieri,775000.0,TOR
"Der-Arguchintsev, Semyon",semyon-der-arguchintsev,0.0,TOR
"Hirvonen, Roni",roni-hirvonen,0.0,TOR
"Benning, Matt",matt-benning,1250000.0,TOR
"Danford, Ben",ben-danford,931945.0,TOR
"Prokop, John",john-prokop,875000.0,TOR
"Smith, Blake",blake-smith,875000.0,TOR
"Myers, Philippe",philippe-myers,850000.0,TOR
"Webber, Cade",cade-webber,825000.0,TOR
"Mermis, Dakota",dakota-mermis,812500.0,TOR
"Chadwick, Noah",noah-chadwick,800556.0,TOR
"Villeneuve, William",william-villeneuve,775000.0,TOR
"Niemela, Topi",topi-niemela,0.0,TOR
"Akhtyamov, Artur",artur-akhtyamov,851667.0,TOR
"Peksa, Vyacheslav",vyacheslav-peksa,851667.0,TOR
"Peterka, John-Jason",john-jason-peterka,7700000.0,UTA
"Keller, Clayton",clayton-keller,7150000.0,UTA
"Guenther, Dylan",dylan-guenther,7142875.0,UTA
"Schmaltz, Nick",nick-schmaltz,5850000.0,UTA
"Crouse, Lawson",lawson-crouse,4300000.0,UTA
"McBain, Jack",jack-mcbain,4250000.0,UTA
"Kerfoot, Alexander",alexander-kerfoot,3000000.0,UTA
"Hayton, Barrett",barrett-hayton,2650000.0,UTA
"Tanev, Brandon",brandon-tanev,2500000.0,UTA
"Stenlund, Kevin",kevin-stenlund,2000000.0,UTA
"O'Brien, Liam",liam-obrien,1000000.0,UTA
"Cooley, Logan",logan-cooley,950000.0,UTA
"Carcone, Michael",michael-carcone,775000.0,UTA
"Sergachev, Mikhail",mikhail-sergachev,8500000.0,UTA
"Durzi, Sean",sean-durzi,6000000.0,UTA
"Marino, John",john-marino,4400000.0,UTA
"Maatta, Olli",olli-maatta,3500000.0,UTA
"Schmidt, Nate",nate-schmidt,3500000.0,UTA
"Cole, Ian",ian-cole,2800000.0,UTA
"Valimaki, Juuso",juuso-valimaki,2000000.0,UTA
"Vejmelka, Karel",karel-vejmelka,4750000.0,UTA
"Vanecek, Vitek",vitek-vanecek,1500000.0,UTA
"Ekman-Larsson, Oliver",oliver-ekman-larsson,650000.0,UTA
"Ingram, Connor",connor-ingram,800000.0,UTA
"But, Daniil",daniil-but,950000.0,UTA
"Iginla, Tij",tij-iginla,942500.0,UTA
"Beaudoin, Cole",cole-beaudoin,942500.0,UTA
"Lutz, Julian",julian-lutz,923333.0,UTA
"Matikka, Miko",miko-matikka,870000.0,UTA
"Smith, Gabe",gabe-smith,869167.0,UTA
"Allard, Owen",owen-allard,869167.0,UTA
"Kunc, Michal",michal-kunc,861000.0,UTA
"Lipkin, Sam",sam-lipkin,851667.0,UTA
"Nordh, Noel",noel-nordh,835000.0,UTA
"Hebig, Cameron",cameron-hebig,812500.0,UTA
"Agozzino, Andrew",andrew-agozzino,775000.0,UTA
"Yamamoto, Kailer",kailer-yamamoto,775000.0,UTA
"Douglas, Curtis",curtis-douglas,775000.0,UTA
"McCartney, Ben",ben-mccartney,775000.0,UTA
"Duda, Artyom",artyom-duda,950000.0,UTA
"Simashev, Dmitri",dmitri-simashev,950000.0,UTA
"Lamoureux, Maveric",maveric-lamoureux,886666.0,UTA
"Lavoie, Tomas",tomas-lavoie,872500.0,UTA
"Szuber, Maksymilian",maksymilian-szuber,859167.0,UTA
"Goldsmith, Terrell",terrell-goldsmith,836111.0,UTA
"DeSimone, Nick",nick-desimone,800000.0,UTA
"Connauton, Kevin",kevin-connauton,775000.0,UTA
"Perunovich, Scott",scott-perunovich,775000.0,UTA
"Onyebuchi, Montana",montana-onyebuchi,775000.0,UTA
"Thornton, Anson",anson-thornton,795556.0,UTA
"Villalta, Matt",matt-villalta,775000.0,UTA
"Stauber, Jaxson",jaxson-stauber,775000.0,UTA
"Pettersson, Elias",elias-pettersson,11600000.0,VAN
"Boeser, Brock",brock-boeser,7250000.0,VAN
"DeBrusk, Jake",jake-debrusk,5500000.0,VAN
"Kane, Evander",evander-kane,5125000.0,VAN
"Garland, Conor",conor-garland,4950000.0,VAN
"Chytil, Filip",filip-chytil,4437500.0,VAN
"Hoglander, Nils",nils-hoglander,3000000.0,VAN
"O'Connor, Drew",drew-oconnor,2500000.0,VAN
"Blueger, Teddy",teddy-blueger,1800000.0,VAN
"Sherwood, Kiefer",kiefer-sherwood,1500000.0,VAN
"Cootes, Braeden",braeden-cootes,975000.0,VAN
"Lekkerimaki, Jonathan",jonathan-lekkerimaki,918333.0,VAN
"Karlsson, Linus",linus-karlsson,775000.0,VAN
"Räty, Aatu",aatu-raty,775000.0,VAN
"Bains, Arshdeep",arshdeep-bains,775000.0,VAN
"Hughes, Quinn",quinn-hughes,7850000.0,VAN
"Hronek, Filip",filip-hronek,7250000.0,VAN
"Pettersson, Marcus",marcus-pettersson,5500000.0,VAN
"Myers, Tyler",tyler-myers,3000000.0,VAN
"Forbort, Derek",derek-forbort,2000000.0,VAN
"Pettersson, Elias",elias-pettersson-2,838333.0,VAN
"Joseph, Pierre-Olivier",pierre-olivier-joseph,775000.0,VAN
"Demko, Thatcher",thatcher-demko,5000000.0,VAN
"Lankinen, Kevin",kevin-lankinen,4500000.0,VAN
"Ekman-Larsson, Oliver",oliver-ekman-larsson,4766667.0,VAN
"Mikheyev, Ilya",ilya-mikheyev,712500.0,VAN
"Patterson, Riley",riley-patterson,923333.0,VAN
"Chiarot, Gabe",gabe-chiarot,916667.0,VAN
"Ravinskis, Anri",anri-ravinskis,872500.0,VAN
"Mueller, Ty",ty-mueller,870000.0,VAN
"Stillman, Chase",chase-stillman,863334.0,VAN
"Bloom, Josh",josh-bloom,836667.0,VAN
"Klimovich, Danila",danila-klimovich,833333.0,VAN
"Alriksson, Vilmer",vilmer-alriksson,831667.0,VAN
"Aman, Nils",nils-aman,825000.0,VAN
"Labate, Joe",joseph-labate,775000.0,VAN
"MacEachern, MacKenzie",mackenzie-maceachern,775000.0,VAN
"Kravtsov, Vitali",vitali-kravtsov,775000.0,VAN
"Sasson, Max",max-sasson,775000.0,VAN
"Willander, Tom",tom-willander,950000.0,VAN
"Mancini, Victor",victor-mancini,870000.0,VAN
"Kudryavtsev, Kirill",kirill-kudryavtsev,825000.0,VAN
"Mynio, Sawyer",sawyer-mynio,806666.0,VAN
"Brisebois, Guillaume",guillaume-brisebois,775000.0,VAN
"Woo, Jett",jett-woo,775000.0,VAN
"Schuldt, Jimmy",jimmy-schuldt,775000.0,VAN
"Medvedev, Aleksei",aleksei-medvedev,923333.0,VAN
"Koskenvuo, Aku",aku-koskenvuo,850000.0,VAN
"Young, Ty",ty-young,825000.0,VAN
"Patera, Jiri",jiri-patera,775000.0,VAN
"Tolopilo, Nikita",nikita-tolopilo,775000.0,VAN
"Marner, Mitchell",mitchell-marner,12000000.0,VGK
"Eichel, Jack",jack-eichel,10000000.0,VGK
"Stone, Mark",mark-stone,9500000.0,VGK
"Hertl, Tomas",tomas-hertl,6750000.0,VGK
"Karlsson, William",william-karlsson,5900000.0,VGK
"Barbashev, Ivan",ivan-barbashev,5000000.0,VGK
"Kolesar, Keegan",keegan-kolesar,2500000.0,VGK
"Howden, Brett",brett-howden,2500000.0,VGK
"Smith, Reilly",reilly-smith,2000000.0,VGK
"Saad, Brandon",brandon-saad,2000000.0,VGK
"Dorofeyev, Pavel",pavel-dorofeyev,1835000.0,VGK
"Sissons, Colton",colton-sissons,1428572.0,VGK
"Reinhardt, Cole",cole-reinhardt,812500.0,VGK
"Holtz, Alexander",alexander-holtz,0.0,VGK
"Pietrangelo, Alex",alex-pietrangelo,8800000.0,VGK
"Theodore, Shea",shea-theodore,7425000.0,VGK
"Hanifin, Noah",noah-hanifin,7350000.0,VGK
"McNabb, Brayden",brayden-mcnabb,3650000.0,VGK
"Whitecloud, Zach",zach-whitecloud,2750000.0,VGK
"Lauzon, Jeremy",jeremy-lauzon,2000000.0,VGK
"Hutton, Ben",ben-hutton,975000.0,VGK
"Korczak, Kaedan",kaedan-korczak,825000.0,VGK
"Hill, Adin",adin-hill,6250000.0,VGK
"Schmid, Akira",akira-schmid,875000.0,VGK
"Connelly, Trevor",trevor-connelly,975000.0,VGK
"Hallum, Jackson",jackson-hallum,925000.0,VGK
"Uronen, Tuomas",tuomas-uronen,852500.0,VGK
"Demek, Jakub",jakub-demek,851683.0,VGK
"Swick, Trent",trent-swick,850000.0,VGK
"Uchacz, Kai",kai-uchacz,845000.0,VGK
"Bowman, Braeden",braeden-bowman,837500.0,VGK
"Fleming, Joe",joe-fleming,836666.0,VGK
